id,nombre,apellido,genero,email,pais,provincia,matematica,fisica,literatura,programacion
427,María,Montiel,F,maría.montiel@universidadvirtual.edu.ar,Argentina,San Juan,8,24,6,59,3,29,9,51
428,Mauricio,Mares,M,mauricio.mares@universidadvirtual.edu.ar,Argentina,Buenos Aires,6,54,8,88,9,12,6,85
429,Yamila,Urrutia,F,yamila.urrutia@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,16,8,2,4,62,3,33
430,Ariel,Valladares,M,ariel.valladares@universidadvirtual.edu.ar,Argentina,La Rioja,2,57,1,74,4,88,9,44
430,Ariel,Valladares,M,ariel.valladares@universidadvirtual.edu.ar,Argentina,La Rioja,2,57,1,74,4,88,9,44
431,Luciano,Saavedra,M,luciano.saavedra@universidadvirtual.edu.ar,Argentina,San Luis,4,65,7,27,3,24,1,26
432,Luciano,Benítez,M,luciano.benítez@universidadvirtual.edu.ar,Argentina,San Luis,6,7,9,01,4,3,7,35
433,Manuel,Galván,M,manuel.galván@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,5,43,3,82,6,82,3,92
434,Tomás,Prado,M,tomás.prado@universidadvirtual.edu.ar,Argentina,Buenos Aires,9,21,5,86,8,04,9,28
435,Manuel,Marroquín,M,manuel.marroquín@universidadvirtual.edu.ar,Argentina,Río Negro,4,1,3,43,4,21,4,42
436,Agatha,Sánchez,F,agatha.sánchez@universidadvirtual.edu.ar,Argentina,La Rioja,6,59,9,38,2,73,7,61
437,Delfina,Avelar,F,delfina.avelar@universidadvirtual.edu.ar,Argentina,Jujuy,3,95,5,23,8,2,8,33
438,Sabrina,Sánchez,F,sabrina.sánchez@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,1,24,1,24,7,36,4,33
439,Patricia,Sandoval,F,patricia.sandoval@universidadvirtual.edu.ar,Argentina,Chaco,9,72,2,51,1,77,7,22
440,Pilar,Espinosa,F,pilar.espinosa@universidadvirtual.edu.ar,Argentina,Misiones,7,56,5,7,8,64,5,69
441,Candela,Bravo,F,candela.bravo@universidadvirtual.edu.ar,Argentina,Neuquén,2,65,8,48,3,58,6,77
442,Gisela,Pascual,F,gisela.pascual@universidadvirtual.edu.ar,Argentina,Neuquén,5,57,8,94,4,39,8,72
443,Axel,Requena,M,axel.requena@universidadvirtual.edu.ar,Argentina,Santa Fe,1,59,3,47,4,97,1,16
444,Valentina,Capdevila,F,valentina.capdevila@universidadvirtual.edu.ar,Argentina,Santa Cruz,7,92,6,86,5,39,7,04
446,Javier,Molina,M,javier.molina@universidadvirtual.edu.ar,Argentina,Neuquén,4,62,4,4,2,75,2,06
447,Olivia,Cabrera,F,olivia.cabrera@universidadvirtual.edu.ar,Argentina,Jujuy,2,38,6,41,6,41,5,76
448,Ezequiel,Del Valle,M,ezequiel.del valle@universidadvirtual.edu.ar,Argentina,San Luis,3,47,1,21,4,42,9,63
449,Luz,Lepe,F,luz.lepe@universidadvirtual.edu.ar,Argentina,Formosa,8,46,9,07,7,53,3,5
450,Rocío,Chacón,F,rocío.chacón@universidadvirtual.edu.ar,Argentina,Santa Fe,4,13,1,7,2,4,8,34
451,Agatha,Ramírez,F,agatha.ramírez@universidadvirtual.edu.ar,Argentina,Catamarca,4,14,9,59,1,54,4,96
452,Ariel,Macías,M,ariel.macías@universidadvirtual.edu.ar,Argentina,Entre Ríos,7,23,8,08,8,58,9,11
452,Ariel,Macías,M,ariel.macías@universidadvirtual.edu.ar,Argentina,Entre Ríos,7,23,8,08,8,58,9,11
453,Graciela,Lucena,F,graciela.lucena@universidadvirtual.edu.ar,Argentina,Salta,1,17,6,91,9,58,6,89
454,Eugenia,Huerta,F,eugenia.huerta@universidadvirtual.edu.ar,Argentina,Misiones,5,63,4,52,8,2,05
455,Enzo,Cuéllar,M,enzo.cuéllar@universidadvirtual.edu.ar,Argentina,Santa Fe,3,13,1,47,9,85,5,05
456,Gael,Cedano,M,gael.cedano@universidadvirtual.edu.ar,Argentina,Chubut,5,9,96,9,76,5,42
458,Mónica,Ramírez,F,mónica.ramírez@universidadvirtual.edu.ar,Argentina,Misiones,4,68,3,57,1,32,4,59
459,Hugo,Nieves,M,hugo.nieves@universidadvirtual.edu.ar,Argentina,Tucumán,7,72,7,62,1,29,6,04
460,Cintia,Pizarro,F,cintia.pizarro@universidadvirtual.edu.ar,Argentina,Córdoba,8,96,5,4,6,41,2,62
461,Tomás,Olmedo,M,tomás.olmedo@universidadvirtual.edu.ar,Argentina,Chaco,8,84,9,63,9,53,6,72
462,Néstor,De la Cruz,M,néstor.de la cruz@universidadvirtual.edu.ar,Argentina,Salta,3,79,7,22,4,02,7,79
463,Fabián,Perdomo,M,fabián.perdomo@universidadvirtual.edu.ar,Argentina,Córdoba,4,2,9,81,2,09,6,4
464,Lourdes,Correa,F,lourdes.correa@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,1,53,5,79,9,91,2,98
465,Celeste,Lucero,F,celeste.lucero@universidadvirtual.edu.ar,Argentina,Corrientes,5,08,7,67,1,31,9,27
466,Emilia,Ortega,F,emilia.ortega@universidadvirtual.edu.ar,Argentina,Santa Fe,7,59,5,15,2,17,3,71
467,Dante,Pedraza,M,dante.pedraza@universidadvirtual.edu.ar,Argentina,Corrientes,5,98,1,74,8,2,9,18
468,Santiago,Sanabria,M,santiago.sanabria@universidadvirtual.edu.ar,Argentina,La Pampa,2,9,7,26,6,6,8,1
469,Raúl,León,M,raúl.león@universidadvirtual.edu.ar,Argentina,La Rioja,3,62,5,34,8,18,8,71
470,Nazarena,Velasco,F,nazarena.velasco@universidadvirtual.edu.ar,Argentina,Río Negro,3,14,4,76,9,73,8,38
471,Jazmín,Elizalde,F,jazmín.elizalde@universidadvirtual.edu.ar,Argentina,San Luis,2,42,8,93,1,28,3,02
472,Máximo,Farías,M,máximo.farías@universidadvirtual.edu.ar,Argentina,Misiones,1,62,6,96,3,96,2,94
473,Julieta,Chacón,F,julieta.chacón@universidadvirtual.edu.ar,Argentina,La Pampa,2,77,9,77,8,69,9,18
474,Raúl,Dávila,M,raúl.dávila@universidadvirtual.edu.ar,Argentina,Santa Cruz,4,49,4,32,4,2,6,98
475,Malena,Colmenares,F,malena.colmenares@universidadvirtual.edu.ar,Argentina,Salta,4,37,9,42,4,42,8,66
476,Rafael,Quijano,M,rafael.quijano@universidadvirtual.edu.ar,Argentina,Santa Cruz,8,87,5,92,1,93,4,95
477,Teresa,Quiñones,F,teresa.quiñones@universidadvirtual.edu.ar,Argentina,Chubut,6,29,3,26,5,47,8,62
478,Tomás,Amaya,M,tomás.amaya@universidadvirtual.edu.ar,Argentina,Chubut,8,78,8,86,4,03,2,79
479,Brian,Valderrama,M,brian.valderrama@universidadvirtual.edu.ar,Argentina,Chubut,9,06,4,86,1,15,6,34
480,Ángeles,Álvarez,F,ángeles.álvarez@universidadvirtual.edu.ar,Argentina,Neuquén,7,67,7,37,1,06,3,37
481,Paula,Contreras,F,paula.contreras@universidadvirtual.edu.ar,Argentina,Chaco,9,99,9,58,3,51,5,5
482,Omar,Ponce,M,omar.ponce@universidadvirtual.edu.ar,Argentina,Chubut,6,93,1,56,3,13,5,6
483,Cristian,Mayorga,M,cristian.mayorga@universidadvirtual.edu.ar,Argentina,Buenos Aires,1,73,6,03,4,84,7,77
483,Cristian,Mayorga,M,cristian.mayorga@universidadvirtual.edu.ar,Argentina,Buenos Aires,1,73,6,03,4,84,7,77
484,Gisela,Robledo,F,gisela.robledo@universidadvirtual.edu.ar,Argentina,Santiago del Estero,8,48,4,11,5,72,9,87
485,Marcelo,Tello,M,marcelo.tello@universidadvirtual.edu.ar,Argentina,Mendoza,8,23,9,33,1,99,2,29
486,Ramiro,Ledesma,M,ramiro.ledesma@universidadvirtual.edu.ar,Argentina,Mendoza,9,8,6,85,1,29,6,84
487,Florencia,Varela,F,florencia.varela@universidadvirtual.edu.ar,Argentina,Corrientes,5,76,7,39,4,99,9,91
488,Marcos,Ceballos,M,marcos.ceballos@universidadvirtual.edu.ar,Argentina,Formosa,8,22,6,37,2,77,5,46
489,Pedro,Saavedra,M,pedro.saavedra@universidadvirtual.edu.ar,Argentina,Chubut,9,8,6,77,5,75,1,85
490,Ezequiel,Capdevila,M,ezequiel.capdevila@universidadvirtual.edu.ar,Argentina,La Rioja,1,95,1,02,4,57,9,55
491,Dante,Ramírez,M,dante.ramírez@universidadvirtual.edu.ar,Argentina,La Pampa,3,37,1,34,5,23,4,83
492,Emilia,Figueroa,F,emilia.figueroa@universidadvirtual.edu.ar,Argentina,Santa Cruz,7,98,4,13,7,04,8,73
493,Juan,Del Río,M,juan.del río@universidadvirtual.edu.ar,Argentina,Chaco,4,9,5,56,9,73,8,73
494,Agatha,Jáuregui,F,agatha.jáuregui@universidadvirtual.edu.ar,Argentina,La Pampa,6,53,2,71,6,15,5,18
495,Pablo,Ceballos,M,pablo.ceballos@universidadvirtual.edu.ar,Argentina,Santa Fe,2,5,83,1,45,7,07
496,Malena,Alvarado,F,malena.alvarado@universidadvirtual.edu.ar,Argentina,La Rioja,6,3,3,64,1,25,6,45
497,Mónica,Rangel,F,mónica.rangel@universidadvirtual.edu.ar,Argentina,San Juan,6,65,6,31,9,46,5,32
498,Norma,Álvarez,F,norma.álvarez@universidadvirtual.edu.ar,Argentina,San Luis,5,33,6,4,6,29,4,32
499,Lara,Méndez,F,lara.méndez@universidadvirtual.edu.ar,Argentina,Chaco,8,22,4,87,2,05,7,6
500,María,Varela,F,maría.varela@universidadvirtual.edu.ar,Argentina,Entre Ríos,3,82,8,64,9,76,4,83
501,Carla,Almada,F,carla.almada@universidadvirtual.edu.ar,Argentina,Santa Cruz,9,06,9,14,5,3,9,99
502,Candela,Parra,F,candela.parra@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,4,53,2,17,1,04,8,38
503,José,Solís,M,josé.solís@universidadvirtual.edu.ar,Argentina,Santiago del Estero,4,77,6,72,4,76,7,75
504,Javier,Gaytán,M,javier.gaytán@universidadvirtual.edu.ar,Argentina,Córdoba,1,17,3,23,7,11,9,92
505,Cristian,Del Toro,M,cristian.del toro@universidadvirtual.edu.ar,Argentina,La Rioja,1,78,7,92,2,46,3,38
505,Cristian,Del Toro,M,cristian.del toro@universidadvirtual.edu.ar,Argentina,La Rioja,1,78,7,92,2,46,3,38
506,Marcos,Jiménez,M,marcos.jiménez@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,3,8,26,3,09,9,79
507,Néstor,Aguirre,M,néstor.aguirre@universidadvirtual.edu.ar,Argentina,Chubut,3,2,9,58,7,91,1,06
508,Álvaro,Parra,M,álvaro.parra@universidadvirtual.edu.ar,Argentina,Neuquén,1,55,9,34,6,35,7,53
509,Elena,Vázquez,F,elena.vázquez@universidadvirtual.edu.ar,Argentina,Santiago del Estero,3,87,3,83,6,45,6,92
510,Daniela,Prado,F,daniela.prado@universidadvirtual.edu.ar,Argentina,Santa Fe,5,87,6,11,9,98,7,89
511,Eugenia,Saavedra,F,eugenia.saavedra@universidadvirtual.edu.ar,Argentina,Tucumán,8,55,6,02,4,82,5,96
512,Ian,Cordero,M,ian.cordero@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,2,6,4,96,5,99,9,96
513,Ezequiel,Figueroa,M,ezequiel.figueroa@universidadvirtual.edu.ar,Argentina,Misiones,4,71,4,62,8,65,6,82
514,Simón,Bustamante,M,simón.bustamante@universidadvirtual.edu.ar,Argentina,Mendoza,4,64,4,9,5,22,6,44
515,Adrián,Villaseñor,M,adrián.villaseñor@universidadvirtual.edu.ar,Argentina,Mendoza,9,31,6,83,8,73,1,55
516,Tamara,Lepe,F,tamara.lepe@universidadvirtual.edu.ar,Argentina,San Juan,6,38,6,79,5,9,3,22
517,Damián,Ortega,M,damián.ortega@universidadvirtual.edu.ar,Argentina,Río Negro,6,44,2,16,1,15,5,93
518,Cintia,Muñoz,F,cintia.muñoz@universidadvirtual.edu.ar,Argentina,Jujuy,5,48,8,82,7,9,9,05
519,Víctor,Arellano,M,víctor.arellano@universidadvirtual.edu.ar,Argentina,Río Negro,7,95,2,93,9,89,7,78
520,Víctor,Matos,M,víctor.matos@universidadvirtual.edu.ar,Argentina,Chaco,2,03,5,58,9,17,5,91
521,Carolina,Campos,F,carolina.campos@universidadvirtual.edu.ar,Argentina,Buenos Aires,2,43,3,1,4,89,5,64
522,Agatha,Girón,F,agatha.girón@universidadvirtual.edu.ar,Argentina,Buenos Aires,9,6,8,76,1,07,2,97
523,Agustina,Ledesma,F,agustina.ledesma@universidadvirtual.edu.ar,Argentina,Mendoza,6,3,8,94,9,16,7,05
524,Bruno,Peralta,M,bruno.peralta@universidadvirtual.edu.ar,Argentina,Santa Fe,9,82,2,02,1,83,9,89
525,Abril,Izquierdo,F,abril.izquierdo@universidadvirtual.edu.ar,Argentina,Buenos Aires,7,71,6,38,1,98,1,74
526,Simón,Saucedo,M,simón.saucedo@universidadvirtual.edu.ar,Argentina,San Juan,7,25,2,02,5,29,2,37
527,Josefina,Alfaro,F,josefina.alfaro@universidadvirtual.edu.ar,Argentina,Misiones,4,5,8,39,7,92,8,6
528,Estefanía,Castañón,F,estefanía.castañón@universidadvirtual.edu.ar,Argentina,Santa Fe,2,78,2,62,4,48,7,28
529,Jorge,Escalante,M,jorge.escalante@universidadvirtual.edu.ar,Argentina,Jujuy,5,83,7,44,1,37,7,02
530,Antonella,Arellano,F,antonella.arellano@universidadvirtual.edu.ar,Argentina,Córdoba,6,8,2,34,9,65,3,23
531,Tomás,Pineda,M,tomás.pineda@universidadvirtual.edu.ar,Argentina,San Juan,2,46,9,94,8,1,7,88
532,Lara,Salinas,F,lara.salinas@universidadvirtual.edu.ar,Argentina,Río Negro,5,91,5,65,2,34,1,59
533,Lucía,Molina,F,lucía.molina@universidadvirtual.edu.ar,Argentina,Misiones,6,82,4,39,4,83,4,16
534,Simón,Macías,M,simón.macías@universidadvirtual.edu.ar,Argentina,Chubut,3,41,7,58,3,69,7,51
535,Omar,Cabrera,M,omar.cabrera@universidadvirtual.edu.ar,Argentina,Santa Cruz,3,2,8,24,9,7,6,91
536,Diego,Lepe,M,diego.lepe@universidadvirtual.edu.ar,Argentina,Formosa,2,97,6,59,3,97,2,06
537,Joaquín,Almonte,M,joaquín.almonte@universidadvirtual.edu.ar,Argentina,Santiago del Estero,7,41,4,39,7,35,2,59
538,Brenda,Valencia,F,brenda.valencia@universidadvirtual.edu.ar,Argentina,Santiago del Estero,6,87,3,34,2,32,6,63
539,Ariel,Guerrero,M,ariel.guerrero@universidadvirtual.edu.ar,Argentina,Córdoba,7,81,3,7,44,6,21
539,Ariel,Guerrero,M,ariel.guerrero@universidadvirtual.edu.ar,Argentina,Córdoba,7,81,3,7,44,6,21
540,Alma,Chacón,F,alma.chacón@universidadvirtual.edu.ar,Argentina,Río Negro,6,88,5,45,5,51,9,88
541,Néstor,Salguero,M,néstor.salguero@universidadvirtual.edu.ar,Argentina,San Juan,6,07,2,29,7,66,9,98
542,Luz,Arellano,F,luz.arellano@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,9,95,4,12,8,25,2,57
543,Paula,Portillo,F,paula.portillo@universidadvirtual.edu.ar,Argentina,Mendoza,6,78,3,78,9,8,5,1
544,Martín,Fuentes,M,martín.fuentes@universidadvirtual.edu.ar,Argentina,Neuquén,9,36,8,1,3,61,1,24
545,Máximo,Covarrubias,M,máximo.covarrubias@universidadvirtual.edu.ar,Argentina,Salta,5,3,5,48,9,51,4,36
546,Ariel,Arguello,M,ariel.arguello@universidadvirtual.edu.ar,Argentina,Formosa,9,55,3,53,9,54,8,72
546,Ariel,Arguello,M,ariel.arguello@universidadvirtual.edu.ar,Argentina,Formosa,9,55,3,53,9,54,8,72
547,Gonzalo,Villalobos,M,gonzalo.villalobos@universidadvirtual.edu.ar,Argentina,San Luis,8,71,5,63,4,99,8,49
548,Graciela,Zamora,F,graciela.zamora@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,3,89,8,62,1,3,9,85
549,Nicolás,Bastidas,M,nicolás.bastidas@universidadvirtual.edu.ar,Argentina,Mendoza,1,74,6,35,5,52,4,23
550,Guillermina,Cedillo,F,guillermina.cedillo@universidadvirtual.edu.ar,Argentina,Río Negro,3,21,4,18,7,26,2,44
551,Ramiro,Palma,M,ramiro.palma@universidadvirtual.edu.ar,Argentina,Buenos Aires,3,32,6,27,1,96,5,34
552,Mateo,Girón,M,mateo.girón@universidadvirtual.edu.ar,Argentina,Santiago del Estero,9,12,3,45,4,2,2,26
553,Damián,Gaytán,M,damián.gaytán@universidadvirtual.edu.ar,Argentina,Tucumán,8,81,8,03,4,78,8,22
554,Carolina,Colmenares,F,carolina.colmenares@universidadvirtual.edu.ar,Argentina,Salta,3,13,2,11,3,53,1,61
555,Sofía,Izquierdo,F,sofía.izquierdo@universidadvirtual.edu.ar,Argentina,Salta,3,18,4,45,8,63,5,61
556,Ángel,Sarria,M,ángel.sarria@universidadvirtual.edu.ar,Argentina,La Rioja,8,51,2,54,2,3,3,77
557,Silvia,Mayorga,F,silvia.mayorga@universidadvirtual.edu.ar,Argentina,Santa Fe,2,77,6,19,1,43,5,75
558,Iván,Espinoza,M,iván.espinoza@universidadvirtual.edu.ar,Argentina,Catamarca,8,31,7,99,9,64,6,47
559,Federico,Medina,M,federico.medina@universidadvirtual.edu.ar,Argentina,Catamarca,5,94,8,22,3,39,4,58
560,Adrián,Villalobos,M,adrián.villalobos@universidadvirtual.edu.ar,Argentina,La Rioja,2,31,2,45,6,37,3,8
561,Candela,Benítez,F,candela.benítez@universidadvirtual.edu.ar,Argentina,San Juan,7,1,16,7,6,29
562,Morena,Quiroz,F,morena.quiroz@universidadvirtual.edu.ar,Argentina,Santa Fe,7,07,4,52,9,71,2,79
563,Paula,Oseguera,F,paula.oseguera@universidadvirtual.edu.ar,Argentina,Santiago del Estero,3,39,3,53,9,38,6,07
564,Lourdes,Rojas,F,lourdes.rojas@universidadvirtual.edu.ar,Argentina,Catamarca,1,67,6,46,6,78,4,71
565,Gael,Bastidas,M,gael.bastidas@universidadvirtual.edu.ar,Argentina,Jujuy,7,76,8,34,6,13,8,6
566,Luciano,Covarrubias,M,luciano.covarrubias@universidadvirtual.edu.ar,Argentina,Buenos Aires,4,29,2,22,8,68,7,45
567,Brian,Robledo,M,brian.robledo@universidadvirtual.edu.ar,Argentina,Buenos Aires,3,62,9,8,9,08,2,51
568,Mariana,Serrano,F,mariana.serrano@universidadvirtual.edu.ar,Argentina,Corrientes,8,42,1,51,2,86,2,42
569,Guillermina,Domínguez,F,guillermina.domínguez@universidadvirtual.edu.ar,Argentina,Chubut,8,54,9,64,9,84,2,99
570,Miguel,Villanueva,M,miguel.villanueva@universidadvirtual.edu.ar,Argentina,Santiago del Estero,9,48,7,05,8,4,6,63
571,Álvaro,Calderón,M,álvaro.calderón@universidadvirtual.edu.ar,Argentina,Córdoba,1,83,8,8,5,05,7,64
572,Abril,Lepe,F,abril.lepe@universidadvirtual.edu.ar,Argentina,La Rioja,2,27,4,78,5,3,1,61
573,Walter,Gómez,M,walter.gómez@universidadvirtual.edu.ar,Argentina,Jujuy,1,63,7,29,2,91,4,48
574,Laura,Jiménez,F,laura.jiménez@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,8,48,9,61,9,83,4,77
575,Ángel,Leyva,M,ángel.leyva@universidadvirtual.edu.ar,Argentina,La Rioja,5,99,1,97,5,38,4,34
576,Micaela,Henríquez,F,micaela.henríquez@universidadvirtual.edu.ar,Argentina,Santa Cruz,4,49,9,04,8,71,9,78
577,Luis,Velasco,M,luis.velasco@universidadvirtual.edu.ar,Argentina,Santiago del Estero,2,9,8,62,8,55,5,32
578,Luz,Castañeda,F,luz.castañeda@universidadvirtual.edu.ar,Argentina,Chubut,9,41,4,79,6,4,6,33
579,Germán,Leyva,M,germán.leyva@universidadvirtual.edu.ar,Argentina,Río Negro,1,7,9,08,4,19,4,98
580,Álvaro,Colón,M,álvaro.colón@universidadvirtual.edu.ar,Argentina,Entre Ríos,5,97,7,75,3,72,8,85
581,Bruno,Morillo,M,bruno.morillo@universidadvirtual.edu.ar,Argentina,San Juan,1,48,3,07,1,08,5,08
582,Fabián,Pedraza,M,fabián.pedraza@universidadvirtual.edu.ar,Argentina,Catamarca,8,39,3,9,9,21,8,7
583,Mateo,Galindo,M,mateo.galindo@universidadvirtual.edu.ar,Argentina,Santa Fe,8,25,3,34,7,65,2,15
584,Catalina,Nieves,F,catalina.nieves@universidadvirtual.edu.ar,Argentina,Jujuy,4,87,5,5,8,58,5,43
585,Simón,Ocampo,M,simón.ocampo@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,6,26,9,9,7,58,4,23
586,Pablo,Galván,M,pablo.galván@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,5,36,9,32,1,08,8,76
587,Kevin,Durán,M,kevin.durán@universidadvirtual.edu.ar,Argentina,Neuquén,4,24,8,76,7,51,8,61
588,Ariel,Pérez,M,ariel.pérez@universidadvirtual.edu.ar,Argentina,La Rioja,4,17,8,32,9,44,5,12
588,Ariel,Pérez,M,ariel.pérez@universidadvirtual.edu.ar,Argentina,La Rioja,4,17,8,32,9,44,5,12
589,Carla,Reza,F,carla.reza@universidadvirtual.edu.ar,Argentina,San Luis,3,96,4,28,4,55,2,75
590,Estefanía,Oyola,F,estefanía.oyola@universidadvirtual.edu.ar,Argentina,La Pampa,6,13,7,54,8,17,4,33
591,Candela,Oseguera,F,candela.oseguera@universidadvirtual.edu.ar,Argentina,Mendoza,4,04,5,84,6,52,4,08
592,Julieta,Bustos,F,julieta.bustos@universidadvirtual.edu.ar,Argentina,Jujuy,6,63,7,37,4,72,7,88
593,Pilar,Quezada,F,pilar.quezada@universidadvirtual.edu.ar,Argentina,Santiago del Estero,7,04,2,16,1,16,2,4
594,Marcos,García,M,marcos.garcía@universidadvirtual.edu.ar,Argentina,San Luis,7,8,5,09,2,01,9,06
595,Florencia,Castro,F,florencia.castro@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,4,37,7,63,4,76,8,5
596,Gisela,Cordero,F,gisela.cordero@universidadvirtual.edu.ar,Argentina,Chubut,6,73,7,15,8,85,6,25
597,Tomás,Guevara,M,tomás.guevara@universidadvirtual.edu.ar,Argentina,San Luis,2,41,3,99,4,42,8,54
598,Cristian,Bastidas,M,cristian.bastidas@universidadvirtual.edu.ar,Argentina,Córdoba,5,18,3,75,8,55,3,28
598,Cristian,Bastidas,M,cristian.bastidas@universidadvirtual.edu.ar,Argentina,Córdoba,5,18,3,75,8,55,3,28
599,Martina,Pérez,F,martina.pérez@universidadvirtual.edu.ar,Argentina,Chubut,1,36,5,48,9,26,7,23
600,Abril,Sazo,F,abril.sazo@universidadvirtual.edu.ar,Argentina,Santa Fe,2,98,2,63,3,98,3,79
601,Abril,Almonte,F,abril.almonte@universidadvirtual.edu.ar,Argentina,Salta,3,13,2,45,3,48,8,39
602,Rodrigo,Luján,M,rodrigo.luján@universidadvirtual.edu.ar,Argentina,Chubut,8,66,6,85,7,65,8,87
603,Paula,Varela,F,paula.varela@universidadvirtual.edu.ar,Argentina,San Luis,8,96,1,09,4,65,5,82
604,Tamara,Alvarado,F,tamara.alvarado@universidadvirtual.edu.ar,Argentina,Salta,2,81,2,5,7,27,2,29
605,Catalina,Valenzuela,F,catalina.valenzuela@universidadvirtual.edu.ar,Argentina,Misiones,1,18,3,32,6,63,7,65
606,Carolina,Cabrera,F,carolina.cabrera@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,9,77,6,84,3,37,9,55
607,Enzo,Solís,M,enzo.solís@universidadvirtual.edu.ar,Argentina,Santa Fe,9,08,6,65,8,86,8,77
608,Walter,Del Río,M,walter.del río@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,6,02,2,89,7,64,1,07
609,Hugo,Falcón,M,hugo.falcón@universidadvirtual.edu.ar,Argentina,San Juan,9,63,6,04,9,53,4,6
610,Federico,Coronel,M,federico.coronel@universidadvirtual.edu.ar,Argentina,Entre Ríos,1,45,6,76,5,53,6,27
611,Cristian,Enciso,M,cristian.enciso@universidadvirtual.edu.ar,Argentina,Salta,9,27,3,03,7,54,9,08
611,Cristian,Enciso,M,cristian.enciso@universidadvirtual.edu.ar,Argentina,Salta,9,27,3,03,7,54,9,08
612,Malena,Nieves,F,malena.nieves@universidadvirtual.edu.ar,Argentina,Formosa,3,79,5,1,2,02,1,27
613,Joaquín,Quezada,M,joaquín.quezada@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,8,61,1,23,5,07,7,32
614,Agatha,Parra,F,agatha.parra@universidadvirtual.edu.ar,Argentina,Chubut,5,82,8,18,5,18,2,72
615,Celeste,Encinas,F,celeste.encinas@universidadvirtual.edu.ar,Argentina,Santiago del Estero,4,29,2,6,2,62,5,82
616,Esteban,Durán,M,esteban.durán@universidadvirtual.edu.ar,Argentina,Chaco,2,94,2,18,9,75,2,54
617,Kevin,Rivera,M,kevin.rivera@universidadvirtual.edu.ar,Argentina,San Luis,4,47,4,53,7,46,2,18
618,Lucas,Urbina,M,lucas.urbina@universidadvirtual.edu.ar,Argentina,Tucumán,3,84,6,34,1,32,5,85
619,Ángel,Requena,M,ángel.requena@universidadvirtual.edu.ar,Argentina,Mendoza,6,18,1,67,3,1,7,16
620,Emilia,Varela,F,emilia.varela@universidadvirtual.edu.ar,Argentina,Ciudad Autónoma de Buenos Aires,3,59,2,58,5,09,2,49
621,Néstor,Esparza,M,néstor.esparza@universidadvirtual.edu.ar,Argentina,Salta,5,02,4,71,5,33,5,82
622,Patricia,Paredes,F,patricia.paredes@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,6,81,5,55,2,1,9,03
623,Pilar,Robles,F,pilar.robles@universidadvirtual.edu.ar,Argentina,Tierra del Fuego,6,91,5,18,4,83,2,39
624,Manuel,Amaya,M,manuel.amaya@universidadvirtual.edu.ar,Argentina,Buenos Aires,5,72,7,02,5,98,2,64
625,Enzo,Dávila,M,enzo.dávila@universidadvirtual.edu.ar,Argentina,Chaco,3,87,1,14,7,25,5,93
626,Miguel,Lara,M,miguel.lara@universidadvirtual.edu.ar,Argentina,Corrientes,6,8,1,29,1,07,2,64
627,Elena,Roque,F,elena.roque@universidadvirtual.edu.ar,Argentina,Catamarca,2,46,7,64,5,1,9,09
628,Agustín,Girón,M,agustín.girón@universidadvirtual.edu.ar,Argentina,Santa Fe,5,65,3,48,5,55,2,64
629,Bruno,Lara,M,bruno.lara@universidadvirtual.edu.ar,Argentina,Santa Fe,9,18,2,64,4,46,8,68
630,León,Cárdenas,M,león.cárdenas@universidadvirtual.edu.ar,Argentina,San Juan,9,1,6,44,9,11,5,02
631,Ariel,Pérez,M,ariel.pérez@universidadvirtual.edu.ar,Argentina,Misiones,6,77,2,73,9,58,5,51
631,Ariel,Pérez,M,ariel.pérez@universidadvirtual.edu.ar,Argentina,Misiones,6,77,2,73,9,58,5,51
632,Esteban,Valdez,M,esteban.valdez@universidadvirtual.edu.ar,Argentina,Salta,8,81,8,65,9,57,4,99
633,Rosa,Roque,F,rosa.roque@universidadvirtual.edu.ar,Argentina,Catamarca,7,27,3,13,6,07,7,26
634,Elena,Monzón,F,elena.monzón@universidadvirtual.edu.ar,Argentina,Santiago del Estero,7,07,7,95,8,77,9,13
635,Camila,Lucena,F,camila.lucena@universidadvirtual.edu.ar,Argentina,Mendoza,2,23,2,61,9,69,4,24
636,Santiago,Astudillo,M,santiago.astudillo@universidadvirtual.edu.ar,Argentina,Neuquén,6,83,2,94,4,45,2,51
637,Micaela,Cardona,F,micaela.cardona@universidadvirtual.edu.ar,Argentina,Santiago del Estero,3,53,6,56,3,49,6,69
